login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
iam-veeramalla,iam-veeramalla/ansible-zero-to-hero,2024-05-15T12:27:58Z,612,612,HTML,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/argo-cd,2020-11-27T11:24:01Z,199,199,,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/argo-perf-test,2022-05-25T11:51:37Z,60,60,,True,True,
iam-veeramalla,iam-veeramalla/argo-rollouts,2022-09-30T11:46:15Z,65,65,,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/argo-rollouts-manager,2023-05-15T02:23:07Z,89,89,,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/argocd-hub-spoke-demo,2024-01-10T04:09:22Z,159,159,,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/argocd-operator,2023-07-03T09:46:13Z,238,238,,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/argoproj,2023-05-10T06:56:14Z,116,116,Python,True,True,
iam-veeramalla,iam-veeramalla/aws-devops-zero-to-hero,2023-06-19T06:13:08Z,6824,6824,Python,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/Azure-zero-to-hero,2023-12-27T10:01:11Z,2715,2715,HCL,True,False,MIT License
iam-veeramalla,iam-veeramalla/cicd-demo-golang,2022-01-03T16:47:45Z,83,83,Go,True,True,
iam-veeramalla,iam-veeramalla/cicd-end-to-end,2022-10-14T09:26:34Z,500,500,Python,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/cis-istio-integration,2020-05-25T17:58:57Z,79,79,Makefile,True,True,
iam-veeramalla,iam-veeramalla/CKA-2024,2024-06-28T17:47:59Z,36,36,Dockerfile,True,True,
iam-veeramalla,iam-veeramalla/community-operators,2023-08-11T18:48:35Z,101,101,Dockerfile,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/community-operators-prod,2023-08-16T17:04:56Z,106,106,Dockerfile,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/design_diagrams,2022-03-03T14:05:37Z,118,118,,True,True,
iam-veeramalla,iam-veeramalla/devops-interview-preparation-guide,2023-07-31T12:15:31Z,676,676,,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/devops-project-ideas,2023-04-22T13:51:19Z,287,287,,True,True,MIT License
iam-veeramalla,iam-veeramalla/devtron,2023-05-26T18:36:24Z,92,92,,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/Docker-Zero-to-Hero,2023-02-07T13:42:10Z,3852,3852,,True,True,
iam-veeramalla,iam-veeramalla/dummy-role,2024-06-06T13:15:41Z,32,32,HTML,True,True,
iam-veeramalla,iam-veeramalla/GitHub-Actions-Zero-to-Hero,2023-02-02T11:37:22Z,1203,1203,Python,True,True,
iam-veeramalla,iam-veeramalla/gitops-node-headers,2021-12-23T15:37:34Z,52,52,,True,True,
iam-veeramalla,iam-veeramalla/gitops-operator,2023-07-12T11:56:21Z,228,228,Go,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/go-web-app,2024-07-06T18:04:42Z,142,142,HTML,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/go-web-app-devops,2024-07-19T06:09:18Z,184,184,HTML,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/Golang-Zero-to-Hero,2023-02-27T11:55:47Z,240,240,,True,True,
iam-veeramalla,iam-veeramalla/IPLPrediction,2020-07-22T17:28:40Z,38,38,,True,True,
iam-veeramalla,iam-veeramalla/istio-guide,2024-04-24T06:41:50Z,144,144,,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/Jenkins-Zero-To-Hero,2023-02-01T04:33:00Z,6499,6499,Python,True,True,MIT License
iam-veeramalla,iam-veeramalla/k8s-crossplane-argocd,2022-07-25T19:21:27Z,127,127,,True,True,
iam-veeramalla,iam-veeramalla/k8s-kyverno-argocd,2023-02-19T05:45:11Z,202,202,,True,True,
iam-veeramalla,iam-veeramalla/kubernetes-troubleshooting-zero-to-hero,2024-03-19T19:10:37Z,455,455,Dockerfile,True,False,Apache License 2.0
iam-veeramalla,iam-veeramalla/Kubernetes-Zero-to-Hero,2023-02-22T13:00:20Z,1562,1562,,True,True,
iam-veeramalla,iam-veeramalla/MERN-docker-compose,2024-08-31T17:17:07Z,81,81,JavaScript,True,True,
iam-veeramalla,iam-veeramalla/observability-zero-to-hero,2023-03-16T14:41:25Z,1503,1503,Go,True,True,
iam-veeramalla,iam-veeramalla/officeassistant,2020-07-25T07:35:13Z,42,42,JavaScript,True,True,
iam-veeramalla,iam-veeramalla/python-for-devops,2023-10-12T11:39:21Z,2769,2769,Python,True,True,MIT License
iam-veeramalla,iam-veeramalla/sandbox,2021-08-23T16:29:34Z,155,155,,True,True,
iam-veeramalla,iam-veeramalla/shell-scripting-projects,2023-04-14T12:33:44Z,874,874,Shell,True,True,
iam-veeramalla,iam-veeramalla/terraform-eks,2024-03-25T15:20:52Z,296,296,HCL,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/terraform-zero-to-hero,2023-08-31T14:39:52Z,2395,2395,HCL,True,True,
iam-veeramalla,iam-veeramalla/three-tier-architecture-demo,2023-12-29T17:39:21Z,528,528,JavaScript,True,True,Apache License 2.0
iam-veeramalla,iam-veeramalla/write_your_first_terraform_project,2023-01-29T10:38:58Z,488,488,HCL,True,True,
in28minutes,in28minutes/10-Steps-to-High-Quality-Java-Developer,2017-04-23T12:07:32Z,61,61,,True,True,
in28minutes,in28minutes/automatewithselenium.com,2018-09-13T14:16:23Z,6,6,CSS,True,True,MIT License
in28minutes,in28minutes/automation-testing-with-java-and-selenium,2018-08-31T04:16:01Z,196,196,HTML,True,True,
in28minutes,in28minutes/awesome-gcp-certifications,2021-03-29T02:01:12Z,7,7,,True,True,MIT License
in28minutes,in28minutes/azure-devops-kubernetes-terraform-pipeline,2020-02-05T08:40:53Z,91,91,Java,True,True,
in28minutes,in28minutes/BasicWebServletsIn28Minutes,2015-09-05T15:09:31Z,29,29,Java,True,True,MIT License
in28minutes,in28minutes/camel,2021-01-18T11:47:36Z,83,83,JavaScript,True,True,
in28minutes,in28minutes/campus-interview-guide,2019-12-30T01:33:23Z,28,28,,True,True,MIT License
in28minutes,in28minutes/chartjs-chart-funnel,2023-08-30T05:03:41Z,1,1,,True,False,MIT License
in28minutes,in28minutes/clean-code,2020-09-22T03:54:24Z,155,155,JavaScript,True,True,
in28minutes,in28minutes/cloud.in28minutes.com,2020-06-06T14:34:54Z,20,20,HTML,True,True,MIT License
in28minutes,in28minutes/config-server,2019-09-05T04:22:38Z,2,2,,True,True,
in28minutes,in28minutes/course-material,2021-01-14T13:57:40Z,989,989,,True,True,
in28minutes,in28minutes/CTutorialForBeginners,2015-11-29T13:05:37Z,27,27,,True,True,
in28minutes,in28minutes/deploy-spring-boot-aws-eb,2019-07-08T09:38:26Z,161,161,Java,True,True,
in28minutes,in28minutes/deploy-spring-boot-to-azure,2019-10-23T13:47:45Z,83,83,Java,True,True,
in28minutes,in28minutes/deploy-spring-microservices-to-aws-ecs-fargate,2019-08-14T14:10:01Z,266,266,Java,True,True,
in28minutes,in28minutes/Design-Patterns-For-Beginners,2016-01-12T02:56:47Z,81,81,,True,True,
in28minutes,in28minutes/dev-config-server-test,2019-08-30T10:39:51Z,4,4,,True,True,
in28minutes,in28minutes/devops-master-class,2020-01-20T03:46:30Z,2303,2303,Java,True,True,
in28minutes,in28minutes/docker,2019-07-08T14:18:27Z,105,105,Java,True,True,
in28minutes,in28minutes/docker-crash-course,2019-09-26T14:20:01Z,376,376,Java,True,True,MIT License
in28minutes,in28minutes/EclipseIn28Minutes,2015-12-13T14:05:49Z,55,55,,True,True,Apache License 2.0
in28minutes,in28minutes/first-steps-to-software-architect,2018-07-10T09:23:42Z,136,136,,True,True,MIT License
in28minutes,in28minutes/full-stack-with-angular-and-spring-boot,2018-11-08T14:21:38Z,619,619,Java,True,True,MIT License
in28minutes,in28minutes/full-stack-with-react-and-spring-boot,2019-03-07T16:11:10Z,610,610,Java,True,True,MIT License
in28minutes,in28minutes/functional-programming-with-java,2019-10-11T20:24:48Z,354,354,Java,True,True,
in28minutes,in28minutes/Future-Course-Preparation,2017-06-15T11:59:09Z,1,1,,True,True,
in28minutes,in28minutes/getting-started-for-beginners-v2,2022-07-08T04:28:56Z,9,9,Java,True,True,MIT License
in28minutes,in28minutes/getting-started-in-5-steps,2017-06-23T08:19:05Z,155,155,JavaScript,True,True,
in28minutes,in28minutes/go-serverless,2020-09-01T12:16:05Z,42,42,JavaScript,True,True,
in28minutes,in28minutes/google-cloud-4-words,2022-12-27T16:01:13Z,1,1,,True,False,Other
in28minutes,in28minutes/gs-rest-service,2017-01-19T12:47:38Z,1,1,Shell,True,False,
in28minutes,in28minutes/hello-world-playground,2019-08-13T13:10:50Z,1,1,Java,True,True,
in28minutes,in28minutes/hello-world-rest-api-aws-ecs-codepipeline,2019-08-17T14:37:51Z,14,14,Java,True,True,
in28minutes,in28minutes/hello-world-rest-api-azure-pipelines,2019-10-23T11:54:24Z,10,10,Java,True,True,
in28minutes,in28minutes/HibernateJPAStepByStep,2015-12-24T08:12:27Z,22,22,,True,True,MIT License
in28minutes,in28minutes/in28minutes,2022-03-02T02:31:20Z,10,10,,True,True,
in28minutes,in28minutes/in28Minutes-Course-Roadmap,2017-05-08T15:42:23Z,103,103,,True,True,
in28minutes,in28minutes/in28minutes-initiatives,2017-10-27T04:43:03Z,599,599,,True,True,
in28minutes,in28minutes/in28minutes.com,2017-11-19T06:55:45Z,25,25,HTML,True,True,MIT License
in28minutes,in28minutes/in28minutes.github.io,2017-01-18T03:06:09Z,172,172,HTML,True,True,MIT License
in28minutes,in28minutes/In28MinutesTemplate,2016-01-03T04:28:24Z,8,8,,True,True,MIT License
in28minutes,in28minutes/interview-guide,2016-09-23T05:24:42Z,300,300,,True,True,
in28minutes,in28minutes/java-a-course-for-beginners,2018-01-26T07:08:09Z,1087,1087,JavaScript,True,True,MIT License
in28minutes,in28minutes/java-best-practices,2016-10-02T12:06:26Z,1259,1259,,True,True,
in28minutes,in28minutes/java-cheat-sheet,2017-10-25T06:38:39Z,599,599,,True,True,
in28minutes,in28minutes/Java-EE-Design-Patterns,2016-01-11T10:47:38Z,27,27,,True,True,
in28minutes,in28minutes/java-technology-for-beginners,2016-12-04T04:01:13Z,60,60,,True,True,
in28minutes,in28minutes/java-to-python-in-100-steps,2018-06-28T12:48:23Z,59,59,Python,True,True,MIT License
in28minutes,in28minutes/java-tutorial-for-beginners,2019-04-18T09:34:41Z,1396,1396,,True,True,
in28minutes,in28minutes/JavaInterviewQuestionsAndAnswers,2016-02-02T06:58:56Z,1055,1055,Java,True,True,
in28minutes,in28minutes/JavaObjectOrientedProgramming,2015-11-24T03:15:55Z,70,70,Java,True,True,
in28minutes,in28minutes/JavaTutorialForBeginners,2016-08-31T07:26:09Z,29,29,Java,True,True,
in28minutes,in28minutes/JavaWebApplicationStepByStep,2015-12-22T08:01:10Z,541,541,Java,True,True,Apache License 2.0
in28minutes,in28minutes/jenkin-devops-microservice,2020-02-07T15:30:27Z,51,51,Java,True,True,
in28minutes,in28minutes/jenkins-pipeline,2020-02-07T12:22:56Z,19,19,Java,True,True,
in28minutes,in28minutes/jpa-with-hibernate,2017-08-21T05:17:23Z,656,656,Java,True,True,
in28minutes,in28minutes/jshell-for-java-programmers,2017-10-18T08:31:19Z,11,11,,True,True,
in28minutes,in28minutes/JUnitIn28Minutes,2015-09-05T15:25:03Z,217,217,Java,True,True,MIT License
in28minutes,in28minutes/kubernetes-crash-course,2019-11-10T15:01:09Z,330,330,Java,True,True,MIT License
in28minutes,in28minutes/learn,2018-07-22T14:46:12Z,691,691,,True,True,
in28minutes,in28minutes/learn-programming-with-python-,2018-05-24T15:00:23Z,67,67,Python,True,True,MIT License
in28minutes,in28minutes/learning-paths-cloud-and-devops,2022-01-12T12:12:20Z,119,119,,True,True,
in28minutes,in28minutes/markdown-toc,2016-01-03T05:43:41Z,1,1,JavaScript,True,True,MIT License
in28minutes,in28minutes/master-spring-and-spring-boot,2022-10-27T08:18:07Z,1359,1359,Java,True,True,
in28minutes,in28minutes/MavenIn28Minutes,2015-09-05T14:10:50Z,193,193,Java,True,True,MIT License
in28minutes,in28minutes/microservice-reference-archetype,2017-09-01T12:06:21Z,14,14,Java,True,True,
in28minutes,in28minutes/MockitoIn28Minutes,2015-09-05T15:43:11Z,124,124,Java,True,True,MIT License
in28minutes,in28minutes/MockitoTutorialForBeginners,2016-08-07T14:13:23Z,637,637,Java,True,True,MIT License
in28minutes,in28minutes/pcf-crash-course-with-spring-boot,2019-09-03T04:09:42Z,99,99,Java,True,True,MIT License
in28minutes,in28minutes/programmingabc.com,2018-09-13T08:40:07Z,2,2,CSS,True,True,MIT License
in28minutes,in28minutes/python-tutorial-for-beginners,2019-04-21T03:15:12Z,194,194,,True,True,
in28minutes,in28minutes/ranga-karanam,2022-09-19T07:48:58Z,1,1,CSS,True,True,
in28minutes,in28minutes/RealWorldWebApplicationWithServletsAndJspIn28Minutes,2015-09-05T15:51:46Z,20,20,Java,True,True,MIT License
in28minutes,in28minutes/roadmaps,2022-03-19T07:12:59Z,253,253,,True,True,
in28minutes,in28minutes/spring-boot-angular-fullstack-examples,2019-05-07T05:23:22Z,110,110,TypeScript,True,True,MIT License
in28minutes,in28minutes/spring-boot-examples,2017-11-27T04:31:20Z,1245,1245,Java,True,True,
in28minutes,in28minutes/spring-boot-master-class,2017-08-02T09:02:25Z,995,995,Java,True,True,
in28minutes,in28minutes/spring-boot-react-fullstack-examples,2019-03-27T12:11:51Z,257,257,JavaScript,True,True,MIT License
in28minutes,in28minutes/spring-boot-rest-api-playground,2019-06-28T10:20:40Z,18,18,Java,True,True,
in28minutes,in28minutes/spring-boot-to-cloud,2020-03-01T13:51:40Z,31,31,Java,True,True,
in28minutes,in28minutes/spring-boot-todo-rest-api-h2-aws-codepipeline,2019-07-08T06:02:14Z,8,8,Java,True,True,
in28minutes,in28minutes/spring-boot-vuejs-fullstack-examples,2019-05-07T05:32:05Z,57,57,Java,True,True,MIT License
in28minutes,in28minutes/spring-complete-career-path,2017-10-24T13:02:56Z,45,45,Java,True,True,
in28minutes,in28minutes/spring-interview-guide,2017-08-01T10:13:10Z,717,717,JavaScript,True,True,MIT License
in28minutes,in28minutes/spring-master-class,2017-08-07T06:56:45Z,1156,1156,Java,True,True,
in28minutes,in28minutes/spring-microservices,2017-09-07T13:24:37Z,1801,1801,Java,True,True,MIT License
in28minutes,in28minutes/spring-microservices-v2,2021-01-07T08:48:57Z,751,751,JavaScript,True,True,
in28minutes,in28minutes/spring-microservices-v3,2023-02-21T06:52:45Z,303,303,JavaScript,True,True,
in28minutes,in28minutes/spring-microservices-v3-old,2022-12-07T02:42:23Z,15,15,JavaScript,True,True,
in28minutes,in28minutes/spring-unit-testing-with-junit-and-mockito,2018-03-28T05:24:07Z,361,361,Java,True,True,MIT License
in28minutes,in28minutes/spring-web-services,2017-07-13T12:09:28Z,538,538,Java,True,True,MIT License
in28minutes,in28minutes/SpringBootForBeginners,2017-01-02T08:57:38Z,630,630,Java,True,True,
in28minutes,in28minutes/SpringBootWebApplicationStepByStep,2017-01-05T06:38:29Z,266,266,Java,True,True,
in28minutes,in28minutes/SpringIn28Minutes,2015-11-15T15:35:37Z,666,666,Java,True,True,MIT License
in28minutes,in28minutes/SpringMvcStepByStep,2015-12-23T13:09:44Z,835,835,Java,True,True,MIT License
in28minutes,in28minutes/Struts2StepByStep,2016-01-04T05:43:47Z,11,11,Java,True,True,MIT License
in28minutes,in28minutes/TDDin28Minutes,2015-09-05T16:01:10Z,32,32,Java,True,True,MIT License
in28minutes,in28minutes/test-repo,2021-01-09T10:13:35Z,0,0,,True,True,
in28minutes,in28minutes/Tips-Database,2017-07-24T14:38:27Z,37,37,,True,True,
in28minutes,in28minutes/todo-app,2019-10-26T15:28:45Z,6,6,Java,True,True,
stacksimplify,stacksimplify/01-eb-usermgmt,2019-10-30T05:12:21Z,8,8,Java,True,True,
stacksimplify,stacksimplify/02-eb-usermgmt-frontend-reactjs,2019-11-02T12:13:48Z,8,8,JavaScript,True,True,
stacksimplify,stacksimplify/aws-cloudformation-simplified,2020-02-13T10:03:16Z,99,99,Shell,True,True,
stacksimplify,stacksimplify/aws-eks-kubernetes-masterclass,2020-04-20T11:41:14Z,1400,1400,Java,True,True,
stacksimplify,stacksimplify/aws-fargate-ecs-masterclass,2019-12-05T04:37:22Z,236,236,Java,True,True,
stacksimplify,stacksimplify/azure-aks-kubernetes-masterclass,2020-07-23T02:40:38Z,666,666,HCL,True,True,
stacksimplify,stacksimplify/azure-devops-aks-kubernetes-terraform-pipeline,2020-12-02T04:16:46Z,144,144,HCL,True,True,
stacksimplify,stacksimplify/azure-devops-github-acr-aks-app1,2020-10-24T05:22:16Z,121,121,HTML,True,True,
stacksimplify,stacksimplify/azure-kubernetes-service-agic,2023-10-15T08:48:15Z,20,20,Shell,True,False,
stacksimplify,stacksimplify/cloud-helm-charts,2023-08-29T06:39:34Z,14,14,Smarty,True,True,
stacksimplify,stacksimplify/docker-add-fetch-url-demo,2024-10-14T05:57:25Z,0,0,,True,True,
stacksimplify,stacksimplify/docker-fundamentals,2019-11-20T10:00:06Z,450,450,HTML,True,True,
stacksimplify,stacksimplify/docker-hub-to-github-container-registry,2023-03-04T05:32:20Z,26,26,Shell,True,False,
stacksimplify,stacksimplify/githubdemo,2019-04-22T12:15:51Z,4,4,Java,True,True,
stacksimplify,stacksimplify/google-cloud-certifications,2024-05-13T07:59:13Z,40,40,Shell,True,False,
stacksimplify,stacksimplify/google-kubernetes-engine,2023-02-26T05:47:02Z,141,141,HTML,True,True,
stacksimplify,stacksimplify/hashicorp-certified-terraform-associate,2021-03-15T07:10:13Z,611,611,HCL,True,True,
stacksimplify,stacksimplify/hashicorp-certified-terraform-associate-on-azure,2021-07-15T08:41:26Z,259,259,HCL,True,True,
stacksimplify,stacksimplify/helm-charts,2023-07-17T12:46:40Z,32,32,Smarty,True,True,
stacksimplify,stacksimplify/helm-charts-repo,2023-08-22T01:25:31Z,28,28,Smarty,True,True,
stacksimplify,stacksimplify/helm-masterclass,2023-08-22T05:30:40Z,115,115,Smarty,True,False,
stacksimplify,stacksimplify/kubernetes-fundamentals,2020-05-12T07:26:39Z,474,474,Java,True,True,
stacksimplify,stacksimplify/springboot-buildingblocks,2019-07-27T04:04:42Z,40,40,Java,True,True,
stacksimplify,stacksimplify/springboot-security,2019-08-26T14:21:36Z,3,3,,True,True,
stacksimplify,stacksimplify/temp-repo,2021-11-04T09:14:14Z,3,3,,True,True,
stacksimplify,stacksimplify/temp1,2021-03-19T05:39:12Z,1,1,,True,True,
stacksimplify,stacksimplify/temp2,2024-06-07T02:16:42Z,0,0,,True,True,
stacksimplify,stacksimplify/terraform-aws-s3-website,2021-03-09T10:55:35Z,41,41,HCL,True,True,Other
stacksimplify,stacksimplify/terraform-azurerm-staticwebsitepb,2021-06-15T10:28:11Z,4,4,HCL,True,True,Apache License 2.0
stacksimplify,stacksimplify/terraform-azurerm-staticwebsiteprivate,2021-07-10T09:30:50Z,16,16,HCL,True,True,Apache License 2.0
stacksimplify,stacksimplify/terraform-azurerm-staticwebsitepublic,2021-07-09T07:13:55Z,21,21,HCL,True,True,Other
stacksimplify,stacksimplify/terraform-cloud-azure-demo1,2021-07-10T04:33:31Z,30,30,HCL,True,True,Apache License 2.0
stacksimplify,stacksimplify/terraform-cloud-demo1,2021-03-06T10:21:03Z,30,30,HCL,True,True,Apache License 2.0
stacksimplify,stacksimplify/terraform-gcp-devops,2024-07-11T07:59:43Z,7,7,HCL,True,False,
stacksimplify,stacksimplify/terraform-gcp-gke-app-devops,2024-09-01T11:12:42Z,4,4,Smarty,True,False,
stacksimplify,stacksimplify/terraform-gcp-gke-infra-devops,2024-09-01T04:27:40Z,4,4,HCL,True,False,
stacksimplify,stacksimplify/terraform-gcp-gke-k8s-devops,2024-09-01T09:11:46Z,4,4,HCL,True,False,
stacksimplify,stacksimplify/terraform-iacdevops-with-aws-codepipeline,2021-05-14T04:23:13Z,178,178,HCL,True,True,Apache License 2.0
stacksimplify,stacksimplify/terraform-on-aws-ec2,2021-05-14T10:45:27Z,642,642,HCL,True,True,
stacksimplify,stacksimplify/terraform-on-aws-eks,2022-05-25T14:35:20Z,595,595,HCL,True,True,
stacksimplify,stacksimplify/terraform-on-azure-cloud,2021-09-03T15:27:32Z,244,244,HCL,True,True,
stacksimplify,stacksimplify/terraform-on-azure-with-azure-devops,2021-08-30T04:53:23Z,81,81,HCL,True,True,
stacksimplify,stacksimplify/terraform-on-google-cloud,2024-07-11T13:48:29Z,17,17,HCL,True,False,
stacksimplify,stacksimplify/terraform-on-google-kubernetes-engine,2024-09-02T12:38:07Z,7,7,HCL,True,False,
stacksimplify,stacksimplify/terraform-sentinel-policies,2021-03-11T06:35:05Z,33,33,HCL,True,True,
stacksimplify,stacksimplify/terraform-sentinel-policies-azure,2021-07-13T05:27:41Z,22,22,HCL,True,True,Apache License 2.0
stacksimplify,stacksimplify/udemy-enroll,2019-12-04T07:06:15Z,11,11,,True,True,
thenaveensaggam,thenaveensaggam/angular-online,2020-07-18T16:53:38Z,4,4,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/AngularJS_Template,2018-09-23T05:16:20Z,18,18,HTML,True,True,
thenaveensaggam,thenaveensaggam/Angular_JS_Template,2019-06-20T12:01:43Z,9,9,HTML,True,True,
thenaveensaggam,thenaveensaggam/animated-navbar,2022-01-24T08:45:59Z,2,2,HTML,True,True,
thenaveensaggam,thenaveensaggam/Bootstrap-5-crash-course-2022,2022-01-26T02:51:29Z,4,4,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/Bootstrap_4_Course,2019-10-23T10:05:23Z,9,9,HTML,True,True,
thenaveensaggam,thenaveensaggam/Company_Website_UiBrains,2020-04-14T09:35:45Z,6,6,HTML,True,True,
thenaveensaggam,thenaveensaggam/contact-mgr-7am,2023-02-26T02:46:04Z,1,1,TypeScript,True,True,
thenaveensaggam,thenaveensaggam/contact-mgr-9pm,2023-01-26T16:54:39Z,1,1,TypeScript,True,True,
thenaveensaggam,thenaveensaggam/contact-mgr-json-9am,2023-04-19T05:19:40Z,0,0,TypeScript,True,True,
thenaveensaggam,thenaveensaggam/contact-mgr-mern,2023-02-26T03:24:14Z,1,1,HTML,True,True,
thenaveensaggam,thenaveensaggam/contact-mgr-server-mern,2023-04-29T04:55:57Z,0,0,TypeScript,True,True,
thenaveensaggam,thenaveensaggam/CSS_3_Course,2019-10-30T16:36:27Z,12,12,HTML,True,True,
thenaveensaggam,thenaveensaggam/Dashboard_UiBrains,2020-04-14T08:45:04Z,6,6,HTML,True,True,
thenaveensaggam,thenaveensaggam/events-angular,2020-02-18T08:30:18Z,2,2,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/expanding-cards,2022-01-24T02:29:18Z,3,3,CSS,True,True,
thenaveensaggam,thenaveensaggam/Hippi_Mobiles_UiBrains,2020-04-09T08:08:54Z,4,4,HTML,True,True,
thenaveensaggam,thenaveensaggam/HTML-tutorial-in-Telugu-2022,2022-01-09T02:22:58Z,4,4,HTML,True,True,
thenaveensaggam,thenaveensaggam/HTML_5_Course,2019-10-23T08:10:18Z,19,19,HTML,True,True,
thenaveensaggam,thenaveensaggam/icon-bars-menu,2022-01-25T02:09:49Z,1,1,HTML,True,True,
thenaveensaggam,thenaveensaggam/JavaScript_Course,2019-01-23T23:48:16Z,23,23,HTML,True,True,
thenaveensaggam,thenaveensaggam/JQuery_AJAX_Course,2019-10-23T09:11:35Z,4,4,HTML,True,True,
thenaveensaggam,thenaveensaggam/movie-catalogue,2022-03-15T02:20:03Z,2,2,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/next-dashboard,2024-09-24T15:43:52Z,0,0,TypeScript,True,True,
thenaveensaggam,thenaveensaggam/Node_Express_MongoDB_Course,2019-10-23T10:49:39Z,7,7,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/online-shopping,2021-07-13T13:54:31Z,7,7,HTML,True,True,
thenaveensaggam,thenaveensaggam/React-Bootstrap-Crash-Course-2022,2022-03-19T07:12:04Z,8,8,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/React-Contact-Manager-CRUD,2022-01-29T18:06:04Z,6,6,HTML,True,True,
thenaveensaggam,thenaveensaggam/react-contact-mgr,2023-04-29T05:07:46Z,2,2,HTML,True,True,
thenaveensaggam,thenaveensaggam/react-mern-9AM,2023-03-06T04:55:48Z,1,1,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/react-online,2020-07-18T16:53:17Z,2,2,,True,True,
thenaveensaggam,thenaveensaggam/react-redux-toolkit-crash-course-2022,2022-02-10T07:43:46Z,6,6,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/react-social,2022-08-02T05:20:15Z,1,1,HTML,True,True,
thenaveensaggam,thenaveensaggam/React-UI-One,2022-11-05T03:44:18Z,1,1,JavaScript,True,True,
thenaveensaggam,thenaveensaggam/split-landing-page,2022-01-25T02:03:39Z,1,1,CSS,True,True,
thenaveensaggam,thenaveensaggam/test-node,2022-11-27T13:56:07Z,1,1,TypeScript,True,True,
thenaveensaggam,thenaveensaggam/thenaveensaggam.github.io,2018-09-10T10:03:57Z,29,29,HTML,True,True,
thenaveensaggam,thenaveensaggam/Travel_Yari_Website_UiBrains,2020-04-08T10:49:18Z,6,6,HTML,True,True,
thenaveensaggam,thenaveensaggam/UiBrains_Techno_Portal,2019-11-22T00:36:28Z,4,4,HTML,True,True,
thenaveensaggam,thenaveensaggam/UI_BootCamp,2019-03-27T08:44:47Z,7,7,HTML,True,True,
thenaveensaggam,thenaveensaggam/UI_Development_Course_Content,2017-12-26T08:26:36Z,33,33,,True,True,
thenaveensaggam,thenaveensaggam/Ultimate_Vacations_UiBrains,2020-04-15T08:32:43Z,7,7,HTML,True,True,
thenaveensaggam,thenaveensaggam/Vuex-Crash-Course-2022,2022-02-13T17:25:43Z,7,7,Vue,True,True,
MadhavBahl,MadhavBahl/2018.fossasia.org,2018-01-27T19:56:43Z,0,0,CSS,True,True,
MadhavBahl,MadhavBahl/2019.fossasia.org,2018-08-31T10:36:41Z,0,0,HTML,True,False,
MadhavBahl,MadhavBahl/A-to-Z-Resources-for-Students,2018-10-24T18:13:30Z,30,30,,True,True,MIT License
MadhavBahl,MadhavBahl/accounts.susi.ai,2018-09-13T09:27:41Z,0,0,JavaScript,True,False,GNU Lesser General Public License v2.1
MadhavBahl,MadhavBahl/ACM-eventsCertificates-generatorANDmailer,2017-09-24T12:40:20Z,8,8,JavaScript,True,True,
MadhavBahl,MadhavBahl/ADG-EventsSignUp-AND-Discussion-PORTAL,2017-09-03T16:07:02Z,1,1,CSS,True,True,
MadhavBahl,MadhavBahl/ADG-Official-Website,2017-06-17T05:10:08Z,9,9,HTML,True,True,
MadhavBahl,MadhavBahl/ADG-UNIDEV-EventFlow,2017-09-14T10:27:10Z,0,0,CSS,True,True,
MadhavBahl,MadhavBahl/al-go-rithms,2017-10-07T12:15:08Z,0,0,C++,True,True,MIT License
MadhavBahl,MadhavBahl/Algo-DS,2017-10-08T06:18:26Z,3,3,JavaScript,True,True,
MadhavBahl,MadhavBahl/Algorithms,2017-10-06T08:13:44Z,1,1,C++,True,True,
MadhavBahl,MadhavBahl/Algorithms-4-everyone,2017-10-04T02:29:30Z,1,1,Java,True,True,Do What The F*ck You Want To Public License
MadhavBahl,MadhavBahl/all-about-investments,2024-07-04T17:38:31Z,8,8,,True,False,
MadhavBahl,MadhavBahl/all-contributors-cli,2018-12-17T13:25:38Z,0,0,JavaScript,True,True,
